icp_time,method,sampling,epsilon,rmse_list
7.766387939453125,bf,all,0.0001,"[0.012944469674094686, 0.006793870974114547, 0.007631498388283526, 0.009778999551758726, 0.013772447711648247, 0.022708347900744507, 0.017035778959890686, 0.01236844154509448, 0.010346422301150198, 0.006467727785505672, 0.006259130332263793, 0.00984025244152668, 0.013531954870573097, 0.015266635464887756, 0.018762114789650106]"
0.8295443058013916,kd,all,0.0001,"[0.010304731960014482, 0.0057078368527537825, 0.005711875092687116]"
0.008959293365478516,bf,uni,0.0001,"[0.019780865514007314, 0.05858147241947703, 0.009133431933727426, 0.021673910104523884, 0.014821462603189403, 0.008761844463241386, 0.01318134927796596, 0.00824449548892785, 0.008244495488927849]"
0.014925956726074219,kd,uni,0.0001,"[0.01154266049423874, 0.007031602779553496, 0.007119335100225053]"
0.014667034149169922,bf,rand,0.0001,"[0.01588141118004311, 0.05614119179271067, 0.07658991054281304, 0.27478848913556914, 0.01892013952074017, 0.05948819462785616, 0.19009440891438895, 0.22830771720538934, 0.021522407094193695, 0.05681907357964385, 0.14010342378300586, 0.3637136071172587, 0.6154376461052199, 1.2663319332351783, 0.04685473910551053]"
0.021755218505859375,kd,rand,0.0001,"[0.01177230436947352, 0.00666277515020855, 0.006675040148955456]"
3.5413129329681396,bf,multires,0.0001,"[0.01166459457615381, 0.007904567121487434, 0.010366278298789128, 0.010843854076787899, 0.011238276525871282, 0.015122908061495981, 0.01560689421008538, 0.014860757357157802, 0.01223432751415136, 0.011151096067044751, 0.009474830980202202, 0.009201139938904838, 0.010346367089943942, 0.013663283545811974, 0.01567567066305935]"
0.09719395637512207,kd,multires,0.0001,"[0.01038546405201359, 0.006392042841682535, 0.006834809332757444, 0.00935835050508474, 0.011175432236042416, 0.01573710103774228, 0.020025297420863165, 0.016770904653374396, 0.008807989139704446, 0.007306896032458574, 0.007096278953195011, 0.006184598855231968, 0.006051060386309042, 0.008410068218948902, 0.01082494318202192]"
59.72345519065857,bf,grad,0.0001,"[0.014467243679650181, 0.009045058736116456, 0.007465495327934846, 0.007922663103303295, 0.009816997724127495, 0.011278932170907603, 0.012885229580270467, 0.016610352665719016, 0.013951169494297358, 0.013806727620037073, 0.0118243955869913, 0.008377051128438364, 0.006398048956979298, 0.006310225594905071]"
0.06104397773742676,kd,grad,0.0001,"[0.016666404460996907, 0.010653368559445155, 0.007239442426166932, 0.0077908132748861336, 0.010087477717534432, 0.010866211604019523, 0.01252799537911198, 0.011739880498707934, 0.012536551955056884, 0.01070962761086145, 0.009404625879029582, 0.008716476516034915, 0.008038481547966303, 0.007599998634663623, 0.007856790962160215]"
7.256665945053101,bf,all,0.0001,"[0.012712267001823858, 0.006603334193405895, 0.00772650342748358, 0.009715547683795787, 0.012804567569928989, 0.01900708329017269, 0.015369363560570979, 0.011076783339939271, 0.0063442519962069, 0.004808636035419557, 0.006658255464950649, 0.009157729784712123, 0.011291512141262457, 0.011295672545625213]"
0.857306957244873,kd,all,0.0001,"[0.01035159145555943, 0.005716806064844891, 0.005727442165364433]"
0.015239953994750977,bf,uni,0.0001,"[0.022913880603840774, 0.038500392807595915, 0.01924619080328752, 0.06469902028150457, 0.07612800600997201, 0.15624580028761567, 0.13637795263146435, 0.03459258678098424, 0.04947037238983993, 0.028700113946608822, 0.15685637574624373, 0.12075685311809163, 0.13160682260391504, 0.30089412649951097, 0.5201801781580994]"
0.04856395721435547,kd,uni,0.0001,"[0.011315061989201881, 0.006652856291326091, 0.0069658900880764365, 0.008168297350615727, 0.009950887682154021, 0.013346456462277397, 0.021757492717596336, 0.01592241626622115, 0.009921494089067506, 0.0077949365650898435, 0.005336919088883842, 0.005143764859165228, 0.007294612796551597, 0.009938823706576812, 0.01064665532146659]"
0.016496896743774414,bf,rand,0.0001,"[0.021472524826489005, 0.04970542998485548, 0.09040553424144737, 0.14780209531549487, 0.20826584796068343, 0.21302237505339144, 0.03277086809609815, 0.128213102960028, 0.2153092303991026, 0.35494939319016844, 0.5510666249740914, 0.02418920465141929, 0.03506564558910996, 0.08419851694958665, 0.14407157859295178]"
