icp_time,method,sampling,epsilon,rmse_list
25.795612812042236,bf,all,0.0001,"[0.012774863772626942, 0.0067618407803938015, 0.007669725031885052, 0.00980249301419456, 0.013154543505241189, 0.021300443429142616, 0.017176986321520548, 0.013757116565989583, 0.00994678502034323, 0.005950540995942104, 0.00624967889657449, 0.00986293553939497, 0.013429366547955058, 0.014624802651710905, 0.016879560315399833, 0.026204372392513716, 0.015369221134676503, 0.01121591423136229, 0.009700801382720147, 0.010881893558725436, 0.012537811593249784, 0.011909218866741428, 0.011631767931932472, 0.013623556761803084, 0.011047313640034959, 0.011264644499490998, 0.009645511368545764, 0.007568948502936063, 0.005604150978120125, 0.0055910304830153685]"
40.00501298904419,bf,all,1e-05,"[0.01278613133729945, 0.006486539996619603, 0.007557082342227582, 0.009738485980356882, 0.011961350407789676, 0.017879103940425484, 0.018337661953792064, 0.01333630953516633, 0.009782085734986736, 0.005775115650799433, 0.005662262103816787, 0.00897500899896828, 0.01249572079963215, 0.013626626730987017, 0.013810966706789742, 0.017600772025752085, 0.024148080744611437, 0.009099289631409593, 0.00811551059454699, 0.00891803384513599, 0.011447061341222189, 0.012103931577922644, 0.01078816718345217, 0.010508613503830016, 0.009904950059236247, 0.011126225162554173, 0.010711077760436786, 0.01012718340010019, 0.008217581751273673, 0.005960471812220447, 0.005628574307440616, 0.008159177353687663, 0.01094916073842828, 0.012922764781326406, 0.013083307838482496, 0.013723915718183363, 0.015170676847759851, 0.021827965450645567, 0.02079860506842495, 0.009140012234505966, 0.006955364894881208, 0.006580310549123785, 0.006559909313138923, 0.006367276136183589, 0.006352234625189699, 0.006153950020070991, 0.0056783786671491384, 0.005332834564912943, 0.005474875345186987, 0.006199072183818425]"
20.916887044906616,bf,all,1e-06,"[0.01303625526486569, 0.006786534606983105, 0.007555067286628391, 0.00970598331314142, 0.01327590508328586, 0.020471623836855142, 0.015827766257557014, 0.012286931838543836, 0.0073035619236346975, 0.00506961935297339, 0.0074677253404448005, 0.010293502970459159, 0.012019223279649468, 0.01202685309068727, 0.01180514938939358, 0.014953776061592712, 0.018035775816705676, 0.014158853127652287, 0.008995369512397482, 0.007362074168369189, 0.007738245163056705, 0.009653014908221035, 0.012053642166503894, 0.010877914550393077, 0.011652835927213485, 0.011818023833109597, 0.011817576265889598]"
1.1762149333953857,kd,all,0.0001,"[0.010336664406626147, 0.005726235920242134, 0.0057234541847617755]"
1.1634230613708496,kd,all,1e-05,"[0.010340432471598968, 0.005724575687014635, 0.005722825750445764]"
23.898311853408813,kd,all,1e-06,"[0.010318438775869807, 0.0056971040196228855, 0.005707739912037073, 0.006291398780928206, 0.007937491335854507, 0.010160632430817605, 0.014894013876737867, 0.023345668208461713, 0.014881680926120423, 0.010310563852030434, 0.006531711534118494, 0.0034635480878994623, 0.004332703843558706, 0.007701095056618241, 0.010127945139411211, 0.010805700564694914, 0.009952690793348373, 0.009165554613136343, 0.00915952233025084, 0.009987221349078684, 0.01017392927479907, 0.009983983835259507, 0.008422138673471365, 0.007049080230816439, 0.006224809557708446, 0.00585523190131885, 0.005672924558655519, 0.005664189741790176, 0.005578541106584059, 0.005324522253633478, 0.0050094876490995475, 0.004688667706639754, 0.004424582384692192, 0.004280477243336904, 0.0042879766981013265, 0.004503061086410339, 0.005110388823599393, 0.006393532123833601, 0.0087128665299496, 0.010108913603545074, 0.009968051297622262, 0.00888083233001409, 0.007344204625991554, 0.005323600128465639, 0.0037974335847214113, 0.0046242770884202845, 0.008078560657215718, 0.011140581001390404, 0.011927821613725183, 0.01124119124529562]"
11.922215938568115,bf,uni,0.0001,"[0.0115504597274606, 0.006398502791048789, 0.006395871432433639]"
157.22803473472595,bf,uni,1e-05,"[0.011969418487409251, 0.006574895262547806, 0.006307269812784326, 0.006955324025186016, 0.008169962773807158, 0.011299149047338296, 0.01858689288082103, 0.025016548030441545, 0.016285173205131783, 0.013770055056109457, 0.011174135849160329, 0.01035941485350992, 0.010506431999894867, 0.010580048480274759, 0.012700909233031887, 0.016854577529519216, 0.02205207775640053, 0.011060762024832834, 0.012330889202675048, 0.011704899708340459, 0.011718589392001409, 0.010999443780628275, 0.009827528091362048, 0.00849193267022684, 0.008138256816446223, 0.008942074944904465, 0.010415339504829762, 0.01164128233465294, 0.01386710483370902, 0.015743381032570076, 0.013222611244893576, 0.009228669880104139, 0.006555461967492494, 0.006828841589008708, 0.012882963970905367, 0.02344476379912929, 0.028745471342944955, 0.0403481334048181, 0.03229753096760227, 0.006735951317402687, 0.008077845427390394, 0.010024533905663146, 0.011774791041932145, 0.012397387990003386, 0.01217441026647246, 0.010749419434116742, 0.009326855019406038, 0.00853951482179879, 0.008285835071106737, 0.00880057499119015]"
155.71660208702087,bf,uni,1e-06,"[0.011482153078044196, 0.006724081811958573, 0.006957622270100343, 0.00838324277842927, 0.010664158655361989, 0.013623690630626021, 0.024383145363680685, 0.01353858363245096, 0.009302119028517184, 0.006183771580298179, 0.0049139081907506365, 0.0064217455971343936, 0.008147459351060872, 0.009568698247285762, 0.00929748904467491, 0.00817708121128969, 0.007718388557937713, 0.007777836171070026, 0.008161013428748204, 0.008415608283455039, 0.008160291184018809, 0.007009977873529345, 0.006554438769701857, 0.006581650531742124, 0.006755028465824096, 0.006697763419745941, 0.006592984732474639, 0.006249774564688668, 0.005806647722287645, 0.00544799549009409, 0.005390569182968789, 0.005281855579755805, 0.0054381074418214425, 0.0059958872467658865, 0.006787218365669028, 0.007088027789847955, 0.006718732667082607, 0.005620692901797634, 0.004570552092856299, 0.004675498954234002, 0.005982747570295186, 0.0073216269179250636, 0.007757388684888347, 0.007270380663306493, 0.007079976640155592, 0.00617522332949972, 0.005176440528614402, 0.00469152117391104, 0.004587113190124586, 0.004636791474028534]"
0.13429689407348633,kd,uni,0.0001,"[0.01220299250062551, 0.0065110385745410105, 0.006960725900144886, 0.008072160266134097, 0.010676727081624754, 0.013599869868762514, 0.025146336152527943, 0.03762844025967211, 0.014754700977724952, 0.012138024828384646, 0.011730033359888562, 0.012881004887271503, 0.016382062225635992, 0.018866277260951737, 0.024555826417773298, 0.010225226418921108, 0.006907065082432909, 0.011640857441643749, 0.014688149730784706, 0.015961090803295705, 0.016720013466280374, 0.016240777733023796, 0.0149188960855516, 0.013241101176993023, 0.011947211501391827, 0.011058747325608928, 0.010335515364649685, 0.009799019802827285, 0.009278191420501349, 0.009228380289622199]"
0.22221708297729492,kd,uni,1e-05,"[0.011749683823623878, 0.006575080814889683, 0.0066758123982846385, 0.007663748109138569, 0.009681728883765763, 0.012570720761196903, 0.019862830309480436, 0.019688445332694992, 0.01040919012684769, 0.006294007312664984, 0.004175531434041977, 0.006997611331764669, 0.009057882706064276, 0.010026682192696253, 0.009941732784439513, 0.008550487443129449, 0.008427611561135707, 0.00840539629569631, 0.00855381926465935, 0.008757784644548247, 0.008903785754520088, 0.008189796722032051, 0.00742042494163799, 0.006639143963598567, 0.00629684747565095, 0.006201399181410235, 0.006489417123823475, 0.006526260156194492, 0.0061804454772374, 0.005783711249049539, 0.005430647468715395, 0.0051970977299749446, 0.005319561411545117, 0.005552625757432693, 0.005867118814566977, 0.007433370396196529, 0.009409885448531193, 0.00961608267529791, 0.008823471013129709, 0.007287019563266053, 0.0058320933890896485, 0.004743080427425352, 0.004922134774725011, 0.007757021519665417, 0.009183612623613942, 0.010121635137358536, 0.009962500596612179, 0.008669835344675157, 0.007848788742956168, 0.007900931090976926]"
0.21822690963745117,kd,uni,1e-06,"[0.011770344831526499, 0.006173791900073119, 0.0069786222808750215, 0.007876162128339607, 0.010376033399385441, 0.014872572358461868, 0.025222417513597335, 0.02278182480750932, 0.011604784853138886, 0.008414387712912441, 0.007387341860537389, 0.011396142878619156, 0.016861645607952197, 0.019886978684604366, 0.03232886523720267, 0.036480731591290186, 0.007459587170724595, 0.007373215878766926, 0.009305606127121223, 0.01098053053382041, 0.011824182209531367, 0.011182008175143284, 0.00967901525646345, 0.008974935015145303, 0.008181970848008781, 0.008049488993516983, 0.008413385252856898, 0.009234964480468216, 0.01032410705634366, 0.012861299173880365, 0.013206603309754868, 0.012120911418524227, 0.00775528068061191, 0.00610020025250218, 0.01025385328668636, 0.017117856539772373, 0.02187599557047576, 0.025762743597030787, 0.04460935003584253, 0.06421995048593566, 0.06160374335954821, 0.07335233849605298, 0.09198573775348681, 0.06758773575906617, 0.17186173120003956, 0.2650823826135988, 0.4504792110131502, 0.6610045884657887, 1.3329374298298784, 0.9283206322275264]"
69.00021290779114,bf,rand,0.0001,"[0.01266345406886387, 0.006315909248187849, 0.006852970389590668, 0.008233376576154972, 0.011289730388709316, 0.014712452292990265, 0.022871632110695553, 0.023381394373988465, 0.009508866442294928, 0.007690289648925277, 0.005415704307714417, 0.00891213791504391, 0.013384389790108505, 0.014857882187437286, 0.012983130736676002, 0.016599086431065037, 0.01919304904685452, 0.010181632423280428, 0.009839076039975051, 0.0076297442968234685, 0.007710370215826596]"
