icp_time,method,sampling,epsilon,rmse_list
25.18391489982605,bf,uni,0.0001,"[0.0117483292465224, 0.006429816234524626, 0.006937676327903756, 0.008120141053017886, 0.010261756651810392, 0.013289241184985754, 0.019714339755767345, 0.019668232467363232]"
46.55251979827881,bf,uni,1e-05,"[0.012476252938795623, 0.006812987744191803, 0.006859800376675806, 0.007419123692631212, 0.010271164469079577, 0.01592213027073883, 0.020222657916655402, 0.01640581464972528, 0.010216027569130596, 0.007960396113425318, 0.008294531140282611, 0.01177037345093137, 0.015558989664217268, 0.016420466133552934, 0.022916538006404148]"
50.664575815200806,bf,uni,1e-06,"[0.012140633548749889, 0.006541485201278022, 0.0065939815526475706, 0.007461328147186896, 0.009619487587574221, 0.012543925482677016, 0.02195847632989263, 0.022671087901083884, 0.013201871640459472, 0.009861451085757568, 0.007768802853630277, 0.00789834822740187, 0.012137072656985945, 0.015818049992438202, 0.01727947472493398]"
0.07007575035095215,kd,uni,0.0001,"[0.011670633355581248, 0.006403082024453046, 0.0068406841807689195, 0.007893097713069798, 0.010635830909087346, 0.013853005498484429, 0.024480106770514275, 0.023675472844030748, 0.011834479408796342, 0.008950091860921116, 0.007695369974667305, 0.009026769825771747, 0.012694668038260814, 0.013334042044305265, 0.013082619501968465]"
0.06756401062011719,kd,uni,1e-05,"[0.011571317689605069, 0.006692877644288796, 0.006808336669984926, 0.007460603481425393, 0.009534405970193586, 0.01277737232927007, 0.021009174203945553, 0.02901823490745526, 0.017565651458132065, 0.010076483630961707, 0.009424778138193543, 0.010023142764165757, 0.015053092106741061, 0.01939311944363084, 0.027433047892610883]"
0.07958197593688965,kd,uni,1e-06,"[0.011513302582749973, 0.0068072469345325575, 0.006475678556125184, 0.007143387470755508, 0.008527614270090614, 0.011028910383509755, 0.019736881209900994, 0.02214111344491717, 0.01304701251225726, 0.011991980962018842, 0.010364322837617347, 0.00848509905254098, 0.0077413387685840015, 0.009065810928553807, 0.013330951064869407]"
28.53587007522583,bf,rand,0.0001,"[0.011437598499401751, 0.006974463705336386, 0.006384558452521713, 0.00683771772504371, 0.00823259238703045, 0.011788640663791976, 0.01709352587195019, 0.01706503367796196]"
64.13273501396179,bf,rand,1e-05,"[0.011654172619441619, 0.006526444511460564, 0.0069352890297987805, 0.00786089847979681, 0.008942471924260944, 0.013159844027898736, 0.02205720909115004, 0.024203227157646442, 0.010347921635882053, 0.005614053978223709, 0.004744851896630218, 0.009373656150685068, 0.012693204411357394, 0.013695246884447398, 0.012334619715437836]"
50.77326822280884,bf,rand,1e-06,"[0.012065196543371175, 0.006385559515746489, 0.0066721707220958534, 0.007591550641334028, 0.009090087837482372, 0.011975331068494225, 0.022387405595193643, 0.022627688963448904, 0.017361758875493308, 0.00942378705018685, 0.007191825249594256, 0.00986658526202117, 0.016202284984743076, 0.020591374536528626, 0.028631799815824036]"
0.2643430233001709,kd,rand,0.0001,"[0.01189198507678338, 0.00643895624147446, 0.006837960643304089, 0.007891865466500229, 0.010462503671217392, 0.012351641591895429, 0.018336250564822614, 0.028664145976683875, 0.011022189226989526, 0.009978885163979193, 0.0060334393437910675, 0.0048702046889069215, 0.00814566064745828, 0.009987347945002136, 0.01032398683161797]"
0.41266894340515137,kd,rand,1e-05,"[0.012427154425732969, 0.006707357966873127, 0.006525439734973592, 0.007630030307779542, 0.010428434198047495, 0.014388820200909504, 0.0206497753474317, 0.02167553555239438, 0.014076863182096673, 0.008600190709856294, 0.00632027138955894, 0.009020628631090297, 0.012497856754753655, 0.015557480984331193, 0.015315632982353184]"
0.3443460464477539,kd,rand,1e-06,"[0.01135300270729844, 0.0065642988441553815, 0.006784054226134496, 0.006842299176232727, 0.008930694878376966, 0.011535721671054155, 0.016675010416265432, 0.022621110728749772, 0.013686129558461753, 0.007807126009159048, 0.005255870895860256, 0.008343392309901101, 0.011015009872445062, 0.013215716224821778, 0.011465287928073926]"
564.2328741550446,bf,multires,0.0001,"[0.010684386904458136, 0.005983805931143035, 0.006514113560707142, 0.0079452676319304, 0.010385688657894642, 0.012095723904778696, 0.016552723473917685, 0.016376424608995688, 0.010540377510670988, 0.008032361148745474, 0.006430533122585196, 0.006123850769179423, 0.007458425665985699, 0.008562334260245259, 0.009312253383777232]"
527.2270140647888,bf,multires,1e-05,"[0.01076654439850024, 0.006062345921445351, 0.006989120609794758, 0.009208145321443616, 0.01130658060450778, 0.016612137360288846, 0.02587581702811985, 0.019055970315712847, 0.010996274530084506, 0.009127980739885118, 0.008618072319381687, 0.013187088099325417, 0.01585754474406888, 0.014726837161587522, 0.0168269661622965]"
393.54010701179504,bf,multires,1e-06,"[0.01063879258287446, 0.005929470023106081, 0.00664396424017862, 0.008992887199769324, 0.010139843810154748, 0.011940097114323638, 0.012673352217236509, 0.013906346795706051, 0.01530928682376185, 0.014255663285219648, 0.01160888977058956, 0.010596152713621942, 0.00852212551559708, 0.007864122285545573, 0.009361425834510311]"
0.0978240966796875,kd,multires,0.0001,"[0.01064425556336663, 0.006263083475050837, 0.006508070954021338, 0.00842490406620019, 0.010659518559451747, 0.012854159549295956, 0.02780342267360106, 0.02620171233712944, 0.01561265330016557, 0.01093252913984818, 0.009118216886114154, 0.010707489128598917, 0.015341516386235814, 0.015103202617570536, 0.01740188887582633]"
0.11573195457458496,kd,multires,1e-05,"[0.010575114202849217, 0.006040934357913625, 0.006730549218931351, 0.00819903288102957, 0.00853220932792233, 0.011156509952807443, 0.016765842641038694, 0.02331154653361076, 0.025342107407796945, 0.03340464062149358, 0.014527461538926496, 0.012003549891216658, 0.009725314633665062, 0.012183261477276398, 0.03090621937908965]"
0.09525299072265625,kd,multires,1e-06,"[0.010382440819079127, 0.006329327589003854, 0.00677361172814475, 0.009064027584406366, 0.010097672157279677, 0.012674927315112926, 0.016332405190200478, 0.020598550670585046, 0.015073264216001026, 0.01142537680886155, 0.008741025246942579, 0.008458356481903767, 0.009825728595925147, 0.014451885535498754, 0.01577290508416746]"
1802.883756160736,bf,grad,0.0001,"[0.012880717054927783, 0.007016218193707347, 0.006474203515395712, 0.0065046604258741335]"
