icp_time,method,sampling,epsilon,rmse_list
58.858535051345825,bf,uni,0.0001,"[0.011454535997627274, 0.006191958376872318, 0.006522629893066454, 0.007443680788820222, 0.009351659705096793, 0.01212844620337351, 0.018741821510689937, 0.020188796002907065, 0.009565230221745664, 0.006206125574182032, 0.004957875792179113, 0.008280329684013947, 0.011699023944603178, 0.012492499094018434, 0.011086881003687805]"
0.09924077987670898,kd,uni,0.0001,"[0.011308584095601376, 0.006329491756611007, 0.006578561313304757, 0.007422320965130016, 0.009956522186001845, 0.012749160488967487, 0.022080812854749218, 0.03276373600023169, 0.017011758767652735, 0.009414560470262281, 0.008951365144055234, 0.01019338535975958, 0.015248673343854506, 0.018538638820985973, 0.021237529108774446]"
12.436267137527466,bf,rand,0.0001,"[0.011495547017579337, 0.006456909410123508, 0.0064574299185887595]"
0.16257286071777344,kd,rand,0.0001,"[0.011529005150967346, 0.006081508272988293, 0.006775673058162114, 0.007896726447418689, 0.010111638919301006, 0.01303496655466083, 0.020708032362537165, 0.0199018037557774, 0.01302991275562523, 0.007515278097483378, 0.004921643385360104, 0.006632138079421356, 0.011008694203709743, 0.012363050865115327, 0.012647167787283092]"
0.011901378631591797,bf,multires,0.0001,"[0.03831945333262438, 0.09165913938153596, 0.16981367086982324, 0.018034078869721457, 0.023423700680441563, 0.01830666683608487, 0.018798935377069302, 0.015328688154361381, 0.015328688154361395]"
0.016987085342407227,kd,multires,0.0001,"[0.029831342687410146, 0.0942618795849777, 0.17550875613057387, 0.1535025803344816, 0.10605204795909735, 0.022916889223520406, 0.11639768415484922, 0.20040796629574678, 0.26717565582761027, 0.021182807868696887, 0.026988160673712652, 0.015991848129498352, 0.05104807787840361, 0.011805667719790695, 0.011805667719790677]"
64.37882590293884,bf,grad,0.0001,"[0.016666404460996907, 0.010653368559445155, 0.007239442426166932, 0.0077908132748861336, 0.010087477717534432, 0.010866211604019523, 0.01252799537911198, 0.011739880498707934, 0.012536551955056884, 0.01070962761086145, 0.009404625879029582, 0.008716476516034915, 0.008038481547966303, 0.007599998634663623, 0.007856790962160215]"
0.07271289825439453,kd,grad,0.0001,"[0.016666404460996907, 0.010653368559445155, 0.007239442426166932, 0.0077908132748861336, 0.010087477717534432, 0.010866211604019523, 0.01252799537911198, 0.011739880498707934, 0.012536551955056884, 0.01070962761086145, 0.009404625879029582, 0.008716476516034915, 0.008038481547966303, 0.007599998634663623, 0.007856790962160215]"
61.85210704803467,bf,uni,0.0001,"[0.011386612034856906, 0.006213478917833395, 0.006435836454281524, 0.006851614286661299, 0.00866091994918449, 0.01141632620014724, 0.018465600821417082, 0.024429270234064004, 0.018072689494944758, 0.009712745202367784, 0.0072842662964232715, 0.00757291621144851, 0.012588988828395766, 0.01729894085219376, 0.018145569960327037]"
0.06770205497741699,kd,uni,0.0001,"[0.011414835569736425, 0.006391521291970567, 0.006787046004708126, 0.007779050290972768, 0.010402207448741837, 0.012565164988385929, 0.01654622100119702, 0.0213781248070387, 0.019151760128984372, 0.012160806353365352, 0.00685967349539262, 0.0064006638333428114, 0.009465685903476562, 0.011717039427406737, 0.010762151193778439]"
