icp_time,method,sampling,epsilon,rmse_list
0.02501225471496582,kd,grad,0.001,"[0.016666404460996907, 0.010653368559445155, 0.007239442426166932, 0.0077908132748861336]"
0.06694722175598145,kd,grad,1e-05,"[0.016666404460996907, 0.010653368559445155, 0.007239442426166932, 0.0077908132748861336, 0.010087477717534432, 0.010866211604019523, 0.01252799537911198, 0.011739880498707934, 0.012536551955056884, 0.01070962761086145, 0.009404625879029582, 0.008716476516034915, 0.008038481547966303, 0.007599998634663623, 0.007856790962160215]"
0.07010793685913086,kd,grad,1e-06,"[0.016666404460996907, 0.010653368559445155, 0.007239442426166932, 0.0077908132748861336, 0.010087477717534432, 0.010866211604019523, 0.01252799537911198, 0.011739880498707934, 0.012536551955056884, 0.01070962761086145, 0.009404625879029582, 0.008716476516034915, 0.008038481547966303, 0.007599998634663623, 0.007856790962160215]"
0.07062125205993652,kd,grad,1e-07,"[0.016666404460996907, 0.010653368559445155, 0.007239442426166932, 0.0077908132748861336, 0.010087477717534432, 0.010866211604019523, 0.01252799537911198, 0.011739880498707934, 0.012536551955056884, 0.01070962761086145, 0.009404625879029582, 0.008716476516034915, 0.008038481547966303, 0.007599998634663623, 0.007856790962160215]"
27.780730962753296,bf,all,0.001,"[0.011050395639454985, 0.005944578412443166, 0.006238137529650326]"
136.88628482818604,bf,all,1e-05,"[0.011513847863549349, 0.006332856855894308, 0.006393031204029206, 0.007125497181511842, 0.009478924430284202, 0.012223191204501788, 0.020989154468674807, 0.027422681770457386, 0.012574981791254707, 0.009995397149372254, 0.007003702216013395, 0.005632709065449753, 0.008559956687257423, 0.012755697333622558, 0.014497758011678996]"
136.78864288330078,bf,all,1e-06,"[0.011508102143319317, 0.006055627512047984, 0.006392784555903098, 0.007180923992999356, 0.008662980285264521, 0.011466869793923157, 0.01835711754472111, 0.017911380895763905, 0.013158889305308629, 0.010818472050870203, 0.008617949134093595, 0.006466463372751586, 0.006750872439748303, 0.009652442173835011, 0.011629472268335573]"
137.42026090621948,bf,all,1e-07,"[0.011391438252369483, 0.006214271493933944, 0.006289834981738934, 0.007176307516294699, 0.009471694416911262, 0.011735483239299132, 0.017120201978808383, 0.021768913844816846, 0.012888758747309405, 0.0075875632069564635, 0.0042506506550728015, 0.004033339415346178, 0.006889006181917393, 0.008889108863494389, 0.009566326808986723]"
0.859116792678833,kd,all,0.001,"[0.010323654671642238, 0.005722393944458998, 0.005731594924319244]"
0.8728857040405273,kd,all,1e-05,"[0.010335475003694396, 0.00571870925213005, 0.00572732892682503]"
4.14965295791626,kd,all,1e-06,"[0.010333038433271862, 0.00570366155105574, 0.005720589710132687, 0.00628618329477254, 0.00793712401747789, 0.010176957631165058, 0.014907313837784346, 0.023422608567046577, 0.014933840398566621, 0.010152578997503959, 0.006345793869922791, 0.003311215141883519, 0.00434857290254365, 0.0076817056484039924, 0.010095060960177963]"
4.521032094955444,kd,all,1e-07,"[0.010328302573380707, 0.005707495932545927, 0.005737732213330821, 0.006299797560445251, 0.007959237699288715, 0.01017143862247781, 0.014813266898827155, 0.023307291354940755, 0.014917985110662989, 0.010100035933654241, 0.006224825341090194, 0.003243403100374499, 0.004414243600668297, 0.007649581669119303, 0.009941485697010536]"
12.764849185943604,bf,uni,0.001,"[0.011579384213082841, 0.006358841745635115, 0.006382194827819261]"
61.30253314971924,bf,uni,1e-05,"[0.01208313180679098, 0.00635781489481933, 0.0063439196656835005, 0.007008242227527708, 0.008592833776536505, 0.010782037788142301, 0.016348865833866695, 0.018775800826937056, 0.012427690496828714, 0.008445971372266275, 0.006782741890713061, 0.006331784414115102, 0.0092702451585026, 0.011674691733610548, 0.013172759553077036]"
62.90022087097168,bf,uni,1e-06,"[0.011458311978438582, 0.006300193059386056, 0.006475886918219723, 0.007228662549410549, 0.009034724091227853, 0.012876765450158019, 0.017918998993943683, 0.017934344202788152, 0.013041257237049826, 0.009391080710235837, 0.006431686571435972, 0.005466936579284966, 0.008872400932607175, 0.012512649304860247, 0.013086390342756599]"
62.53966474533081,bf,uni,1e-07,"[0.011655801661771928, 0.006489502173108024, 0.006210427807666173, 0.006906430844015053, 0.008413786076003541, 0.011906552811273572, 0.018818201808347083, 0.025465250150741525, 0.01488913974777836, 0.010897431242547122, 0.009058216237217538, 0.007828436557976466, 0.009944805258947531, 0.015584389167521154, 0.018909392123403285]"
0.01452493667602539,kd,uni,0.001,"[0.011955059413342456, 0.006486850495469862, 0.0065164318204893445]"
0.055490970611572266,kd,uni,1e-05,"[0.011729696016702573, 0.0060340724969599685, 0.006267892958764222, 0.007019362166509522, 0.009274248592383294, 0.01207497330082569, 0.02136688272739548, 0.030795065826312955, 0.012976508760624934, 0.010926902136684213, 0.009913433115890756, 0.009286806094413735, 0.010037740204429142, 0.011336904744207189, 0.015819509658077657]"
0.05472159385681152,kd,uni,1e-06,"[0.011865539534978441, 0.00659246537681285, 0.006839046893217972, 0.007691337811570354, 0.009320085728259452, 0.01267319708231471, 0.01897572215112447, 0.017724655366069725, 0.00919256035251901, 0.00558436884857148, 0.004345630426869233, 0.006214728167053406, 0.00877458704960511, 0.009856381200802598, 0.009597666241237725]"
0.0677649974822998,kd,uni,1e-07,"[0.012331516967027802, 0.006187200966828988, 0.006821263433053009, 0.007313221973542095, 0.008889024848809947, 0.011570974172964679, 0.016884525781916165, 0.014006911864765053, 0.007524574962283868, 0.004593024938856874, 0.004914136583871738, 0.008052560733417593, 0.010401838999381238, 0.01024116180074406, 0.008082667078851347]"
11.863965034484863,bf,rand,0.001,"[0.011302253683064336, 0.006304192633197766, 0.0064304254671911755]"
60.63412404060364,bf,rand,1e-05,"[0.011755147586584582, 0.006433163239560399, 0.006326382699320111, 0.006907635448151153, 0.008675770330581003, 0.011468277652504289, 0.01649997151500618, 0.01384038593073986, 0.01427124169112301, 0.008946983620764274, 0.00608666439328991, 0.004702859651780472, 0.007205748463828082, 0.01058562092325641, 0.010161425508404693]"
60.837501764297485,bf,rand,1e-06,"[0.0112904210127492, 0.006321552416069668, 0.006523000488031219, 0.00686189177197673, 0.00886011480979678, 0.011395634188327943, 0.017998020861199563, 0.024624232239871063, 0.009825414501366283, 0.007577957024141354, 0.0050496218344528035, 0.007240100883672392, 0.01171310531204481, 0.011897074260192776, 0.012776304182148049]"
65.73977494239807,bf,rand,1e-07,"[0.012052435373365358, 0.0063387553559426085, 0.006591507326352621, 0.007353829622278488, 0.00968219581372873, 0.011359170286713504, 0.01916139613902318, 0.022773621977914184, 0.010925086770501306, 0.009017034304514962, 0.006259212221629122, 0.0052356488283011, 0.009019272620494644, 0.012737359910757967, 0.013493003993678643]"
0.026765823364257812,kd,rand,0.001,"[0.011687670513935686, 0.006191043228008093, 0.006612600363526799]"
0.26929163932800293,kd,rand,1e-05,"[0.011662653371363345, 0.006256806125876715, 0.006393526827166506, 0.007749886019188667, 0.010212817723210199, 0.012444121202558842, 0.019313180987009276, 0.02289689687134079, 0.011971886115675548, 0.008857913897403182, 0.005783681457769276, 0.005407116571348793, 0.008694695405687899, 0.010562158604527496, 0.011019407469360452]"
0.18274998664855957,kd,rand,1e-06,"[0.01224682078327971, 0.0063620566331397885, 0.006993412752125266, 0.007632281111526056, 0.010219448168122128, 0.0133479965446774, 0.021476449370636766, 0.019715472553882195, 0.008694263818519022, 0.0055357403754214265, 0.004785922769764046, 0.0063494048196829295, 0.008998019743185724, 0.010116301628861502, 0.009384598127933687]"
0.18420124053955078,kd,rand,1e-07,"[0.011499943659841784, 0.0069149611453470285, 0.0065777187316915274, 0.007908728437657676, 0.010436057995136755, 0.015269074790757689, 0.01877451719733848, 0.02250488713247488, 0.009247868301731028, 0.007256252429869864, 0.005178430988800761, 0.006749294536152853, 0.010377145064668305, 0.012678423627885156, 0.011895821770357355]"
0.006263256072998047,bf,multires,0.001,"[0.02118634846396514, 0.026200858576236562, 0.01003463013603233, 0.010034630136032344]"
0.012693166732788086,bf,multires,1e-05,"[0.030009470686890933, 0.022672554694948985, 0.022376346386125342, 0.0440897411039005, 0.04108712824637608, 0.15172239092894138, 0.021398748123872994, 0.016717716265742658, 0.030936022442580903, 0.16620961088138747, 0.30913541041044756, 0.020217613847944738, 0.09698999268485754, 0.1178862818740355, 0.020107657701990456]"
0.017064809799194336,bf,multires,1e-06,"[0.025010726061515148, 0.025255205135835276, 0.021771261431382413, 0.030661934097398265, 0.11487727585079863, 0.1326350115191735, 0.11546729352616902, 0.052658609326528674, 0.012507391073237596, 0.020511742194103663, 0.04412075902322767, 0.09421835373073346, 0.09110365087752637, 0.018403535236858545, 0.03770983239701665]"
0.0193479061126709,bf,multires,1e-07,"[0.031933413683073814, 0.058325326430141, 0.01899661904607155, 0.09061662348035725, 0.19258320774608675, 0.018357919144417523, 0.08740774496556385, 0.20468634635198027, 0.018756531054131866, 0.08788703604506436, 0.1883257313805054, 0.018357919144417527, 0.08740774496556397, 0.20468634635198066, 0.01875653105413187]"
0.01603984832763672,kd,multires,0.001,"[0.040612070692635366, 0.04560144171783151, 0.04847606332008383, 0.06793391350598901, 0.09705772918802444, 0.23422183018909482, 0.021128506606339026, 0.03763363233351778, 0.0876568404782911, 0.017254218255112586, 0.10404724151407836, 0.16752710592861442, 0.23942355723345016, 0.35165110761741186, 0.012345899129582786]"
0.00481104850769043,kd,multires,1e-05,"[0.04219295818393176, 0.012832182952247896, 0.012832182952247896]"
0.010931968688964844,kd,multires,1e-06,"[0.028235750567483883, 0.038273836514693446, 0.01970273919627843, 0.08499313373231883, 0.1041449265853953, 0.02233451337866333, 0.022334513378663327]"
